,time,station_id,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,SeaTemperature,date
384347,20:00:00,Belmullet-AMETS,1021.816,234.0,9.563,14.118,3.359,9.258,287.0,4.219,10.049,2011-04-17
384352,21:00:00,Belmullet-AMETS,1022.207,133.0,3.643,13.207,2.578,8.32,274.0,3.281,10.02,2011-04-17
384362,22:00:00,Belmullet-AMETS,1022.402,158.0,5.466,19.127,3.047,9.141,280.0,4.219,10.049,2011-04-17
384364,23:00:00,Belmullet-AMETS,1022.012,171.0,6.375,14.573,2.969,9.141,285.0,3.906,10.02,2011-04-17
384374,00:00:00,Belmullet-AMETS,1021.621,165.0,5.009,11.384,2.891,8.672,293.0,4.063,10.078,2011-04-18
384380,01:00:00,Belmullet-AMETS,1020.938,127.0,4.554,10.929,2.813,8.906,295.0,4.688,10.049,2011-04-18
384384,02:00:00,Belmullet-AMETS,1020.254,127.0,4.554,11.841,2.422,8.672,290.0,3.594,10.137,2011-04-18
384392,03:00:00,Belmullet-AMETS,1019.863,181.0,5.92,13.207,2.734,9.258,294.0,4.219,10.107,2011-04-18
384398,04:00:00,Belmullet-AMETS,1019.18,198.0,6.375,11.841,2.422,8.789,300.0,3.594,9.932,2011-04-18
384404,05:00:00,Belmullet-AMETS,1018.301,168.0,8.198,14.118,2.813,9.258,293.0,4.063,10.02,2011-04-18
384410,06:00:00,Belmullet-AMETS,1017.617,142.0,9.563,19.582,2.422,8.555,288.0,3.594,10.02,2011-04-18
384416,07:00:00,Belmullet-AMETS,1017.227,136.0,14.118,22.77,2.578,8.789,297.0,3.75,9.932,2011-04-18
384422,08:00:00,Belmullet-AMETS,1016.934,130.0,15.938,22.77,2.266,8.906,293.0,3.75,9.932,2011-04-18
384428,09:00:00,Belmullet-AMETS,1016.641,151.0,11.384,18.216,2.188,8.555,285.0,2.969,9.961,2011-04-18
384434,10:00:00,Belmullet-AMETS,1015.957,189.0,25.957,34.611,2.344,8.555,293.0,3.594,9.961,2011-04-18
384440,11:00:00,Belmullet-AMETS,1015.469,189.0,15.938,22.77,2.5,8.32,285.0,3.125,9.902,2011-04-18
384442,12:00:00,Belmullet-AMETS,1015.078,194.0,27.324,35.065,2.5,8.203,293.0,3.438,9.873,2011-04-18
384449,13:00:00,Belmullet-AMETS,1014.59,187.0,28.234,35.52,2.266,7.383,287.0,3.281,9.902,2011-04-18
384455,14:00:00,Belmullet-AMETS,1014.297,189.0,20.493,28.234,2.344,7.5,285.0,3.75,9.961,2011-04-18
384464,15:00:00,Belmullet-AMETS,1013.418,184.0,20.947,27.324,2.266,7.617,287.0,3.281,10.107,2011-04-18
385355,04:00:00,Belmullet-AMETS,1030.898,81.0,20.038,30.511,4.375,9.727,301.0,6.406,10.43,2011-04-26
385361,05:00:00,Belmullet-AMETS,1030.801,112.0,18.216,31.877,4.141,10.078,309.0,7.188,10.488,2011-04-26
385367,06:00:00,Belmullet-AMETS,1030.898,99.0,15.027,29.145,4.609,10.664,304.0,6.094,10.488,2011-04-26
385373,07:00:00,Belmullet-AMETS,1030.703,92.0,15.938,28.234,4.688,10.664,298.0,6.719,10.576,2011-04-26
385379,08:00:00,Belmullet-AMETS,1030.605,88.0,18.216,34.154,4.766,11.016,307.0,5.938,10.576,2011-04-26
385385,09:00:00,Belmullet-AMETS,1030.508,90.0,21.404,35.52,4.219,10.313,308.0,6.719,10.576,2011-04-26
385391,10:00:00,Belmullet-AMETS,1029.824,81.0,25.502,36.886,4.375,10.313,300.0,6.875,10.518,2011-04-26
385397,11:00:00,Belmullet-AMETS,1029.629,70.0,25.502,34.611,3.984,9.961,304.0,6.25,10.547,2011-04-26
385403,12:00:00,Belmullet-AMETS,1029.043,64.0,25.957,36.886,3.672,9.609,305.0,5.156,10.576,2011-04-26
385409,13:00:00,Belmullet-AMETS,1028.555,66.0,26.413,36.431,3.516,9.258,309.0,5.156,10.605,2011-04-26
385415,14:00:00,Belmullet-AMETS,1028.262,64.0,26.413,35.52,3.594,9.375,308.0,4.844,10.723,2011-04-26
385421,15:00:00,Belmullet-AMETS,1027.578,71.0,26.868,38.708,3.281,8.789,302.0,4.375,10.811,2011-04-26
385427,16:00:00,Belmullet-AMETS,1027.188,70.0,20.493,30.968,3.125,8.789,305.0,4.531,10.811,2011-04-26
385433,17:00:00,Belmullet-AMETS,1026.797,59.0,18.216,26.868,2.891,8.789,305.0,4.063,10.84,2011-04-26
385439,18:00:00,Belmullet-AMETS,1026.406,70.0,20.038,29.145,2.969,9.258,301.0,5.0,10.781,2011-04-26
385445,19:00:00,Belmullet-AMETS,1026.113,77.0,15.484,24.136,3.203,9.609,300.0,4.844,10.811,2011-04-26
385451,20:00:00,Belmullet-AMETS,1026.211,208.0,10.929,17.304,2.5,8.789,304.0,3.594,10.811,2011-04-26
385457,21:00:00,Belmullet-AMETS,1026.406,216.0,13.661,19.127,2.891,9.492,302.0,4.219,10.84,2011-04-26
385463,22:00:00,Belmullet-AMETS,1026.406,194.0,17.304,23.681,2.656,9.258,305.0,3.281,11.016,2011-04-26
385469,23:00:00,Belmullet-AMETS,1026.211,194.0,22.313,31.422,2.5,9.141,314.0,4.844,10.811,2011-04-26
385475,00:00:00,Belmullet-AMETS,1026.113,187.0,22.77,30.968,2.5,8.555,308.0,3.281,10.898,2011-04-27
385481,01:00:00,Belmullet-AMETS,1025.82,194.0,23.225,30.968,1.875,7.148,308.0,2.656,10.928,2011-04-27
385487,02:00:00,Belmullet-AMETS,1025.723,168.0,22.313,30.056,2.109,7.617,314.0,2.813,10.928,2011-04-27
385493,03:00:00,Belmullet-AMETS,1025.527,164.0,22.77,29.145,1.719,6.563,309.0,2.5,10.84,2011-04-27
385499,04:00:00,Belmullet-AMETS,1025.527,165.0,25.047,32.333,1.641,6.68,311.0,2.031,10.811,2011-04-27
385505,05:00:00,Belmullet-AMETS,1025.332,168.0,24.591,30.968,1.875,6.914,307.0,2.813,10.781,2011-04-27
385511,06:00:00,Belmullet-AMETS,1025.332,175.0,26.413,35.065,1.641,6.094,297.0,2.031,10.781,2011-04-27
385517,07:00:00,Belmullet-AMETS,1025.625,175.0,27.324,34.154,1.641,5.859,278.0,2.188,10.781,2011-04-27
385523,08:00:00,Belmullet-AMETS,1025.82,180.0,26.413,36.886,1.563,5.625,269.0,2.344,10.781,2011-04-27
385529,09:00:00,Belmullet-AMETS,1025.918,185.0,30.511,38.708,1.641,5.977,277.0,2.344,10.752,2011-04-27
385535,10:00:00,Belmullet-AMETS,1025.82,187.0,30.968,38.254,1.406,5.742,270.0,2.344,10.781,2011-04-27
385541,11:00:00,Belmullet-AMETS,1026.016,189.0,30.968,37.343,1.406,5.391,269.0,1.875,10.781,2011-04-27
385547,12:00:00,Belmullet-AMETS,1026.113,195.0,29.6,37.343,1.25,5.156,269.0,1.875,10.781,2011-04-27
385553,13:00:00,Belmullet-AMETS,1025.82,192.0,28.234,35.52,1.328,5.156,271.0,2.188,10.811,2011-04-27
385559,14:00:00,Belmullet-AMETS,1026.016,201.0,24.136,30.511,1.328,5.156,266.0,1.719,10.811,2011-04-27
385565,15:00:00,Belmullet-AMETS,1025.918,203.0,21.859,26.413,1.172,5.039,269.0,1.563,10.84,2011-04-27
385571,16:00:00,Belmullet-AMETS,1025.918,202.0,20.493,25.502,1.406,5.977,278.0,1.875,10.811,2011-04-27
385577,17:00:00,Belmullet-AMETS,1025.82,213.0,20.038,25.957,1.406,5.977,283.0,1.719,10.781,2011-04-27
385583,18:00:00,Belmullet-AMETS,1025.82,226.0,15.938,21.404,1.641,7.266,280.0,2.188,10.693,2011-04-27
385589,19:00:00,Belmullet-AMETS,1025.723,216.0,12.752,16.395,1.875,8.086,277.0,2.344,10.664,2011-04-27
385595,20:00:00,Belmullet-AMETS,1025.723,181.0,9.563,13.207,1.953,8.789,276.0,2.5,10.635,2011-04-27
385601,21:00:00,Belmullet-AMETS,1025.82,192.0,9.563,12.752,2.109,9.492,287.0,3.125,10.693,2011-04-27
385607,22:00:00,Belmullet-AMETS,1025.527,171.0,9.563,15.027,2.031,9.141,284.0,2.5,10.605,2011-04-27
385613,23:00:00,Belmullet-AMETS,1025.234,172.0,12.295,17.761,2.734,10.547,285.0,4.375,10.928,2011-04-27
385619,00:00:00,Belmullet-AMETS,1025.137,175.0,9.109,13.661,2.266,9.375,284.0,3.594,10.898,2011-04-28
385625,01:00:00,Belmullet-AMETS,1024.941,196.0,10.018,13.661,2.578,10.195,290.0,3.75,10.928,2011-04-28
385631,02:00:00,Belmullet-AMETS,1024.355,202.0,16.395,20.947,2.188,9.258,287.0,3.281,10.898,2011-04-28
385637,03:00:00,Belmullet-AMETS,1023.965,199.0,19.127,24.136,2.266,9.141,290.0,3.281,10.723,2011-04-28
385643,04:00:00,Belmullet-AMETS,1023.477,198.0,17.304,22.313,2.188,8.672,290.0,3.594,10.693,2011-04-28
385649,05:00:00,Belmullet-AMETS,1023.086,195.0,16.85,21.859,1.875,8.086,290.0,3.594,10.693,2011-04-28
385655,06:00:00,Belmullet-AMETS,1022.891,188.0,12.295,16.395,1.797,7.852,291.0,2.5,10.664,2011-04-28
385661,07:00:00,Belmullet-AMETS,1023.086,185.0,11.384,19.582,1.797,7.969,293.0,2.344,10.693,2011-04-28
385667,08:00:00,Belmullet-AMETS,1022.988,184.0,14.118,20.493,1.797,8.086,283.0,2.656,10.635,2011-04-28
385673,09:00:00,Belmullet-AMETS,1022.793,168.0,10.475,16.85,1.875,8.438,293.0,2.656,10.635,2011-04-28
385679,10:00:00,Belmullet-AMETS,1022.793,216.0,6.375,11.384,1.797,7.852,290.0,2.5,10.693,2011-04-28
385685,11:00:00,Belmullet-AMETS,1022.402,220.0,14.118,18.67,1.641,7.617,290.0,2.188,10.723,2011-04-28
385691,12:00:00,Belmullet-AMETS,1022.109,208.0,12.752,16.85,1.797,7.969,294.0,2.813,10.752,2011-04-28
385697,13:00:00,Belmullet-AMETS,1021.523,196.0,9.563,14.573,1.719,7.969,283.0,2.5,10.84,2011-04-28
385703,14:00:00,Belmullet-AMETS,1021.133,209.0,5.92,10.018,1.641,7.852,287.0,2.5,11.016,2011-04-28
385709,15:00:00,Belmullet-AMETS,1020.938,0.0,1.823,5.466,1.484,7.266,283.0,1.875,11.221,2011-04-28
385715,16:00:00,Belmullet-AMETS,1020.84,243.0,5.466,10.475,1.641,7.617,285.0,2.344,11.221,2011-04-28
385726,18:00:00,Belmullet-AMETS,1020.352,258.0,10.475,14.573,1.328,6.68,280.0,1.875,11.338,2011-04-28
385728,19:00:00,Belmullet-AMETS,1020.059,275.0,10.475,15.484,1.484,7.148,284.0,2.031,11.162,2011-04-28
385730,20:00:00,Belmullet-AMETS,1020.059,312.0,6.832,10.929,1.484,7.266,283.0,2.813,11.309,2011-04-28
385736,21:00:00,Belmullet-AMETS,1020.254,352.0,4.098,7.286,1.328,6.797,276.0,1.875,11.162,2011-04-28
385742,22:00:00,Belmullet-AMETS,1020.254,45.0,5.009,9.109,1.406,7.148,283.0,2.188,11.191,2011-04-28
385748,23:00:00,Belmullet-AMETS,1019.961,78.0,8.198,13.661,1.406,7.617,287.0,1.719,10.957,2011-04-28
385754,00:00:00,Belmullet-AMETS,1019.766,95.0,10.475,14.573,1.406,7.852,284.0,2.344,11.133,2011-04-29
385760,01:00:00,Belmullet-AMETS,1019.375,91.0,10.475,15.027,1.406,7.734,284.0,1.875,10.957,2011-04-29
385766,02:00:00,Belmullet-AMETS,1018.984,104.0,10.929,15.484,1.328,7.734,287.0,2.656,11.016,2011-04-29
385768,03:00:00,Belmullet-AMETS,1018.496,118.0,7.286,11.841,1.25,7.734,288.0,1.875,10.957,2011-04-29
385774,04:00:00,Belmullet-AMETS,1018.105,133.0,10.018,14.573,1.25,7.5,283.0,1.563,10.928,2011-04-29
385776,05:00:00,Belmullet-AMETS,1017.813,106.0,19.582,26.868,1.328,7.5,281.0,1.719,10.898,2011-04-29
385782,06:00:00,Belmullet-AMETS,1017.715,98.0,20.947,27.324,1.328,7.266,277.0,1.875,10.957,2011-04-29
385788,07:00:00,Belmullet-AMETS,1017.813,101.0,24.136,30.968,1.484,7.031,280.0,1.875,10.957,2011-04-29
385794,08:00:00,Belmullet-AMETS,1018.008,99.0,25.957,34.154,1.563,7.266,285.0,2.031,10.986,2011-04-29
385800,09:00:00,Belmullet-AMETS,1018.105,78.0,18.216,23.681,1.563,7.617,285.0,2.5,10.928,2011-04-29
385806,10:00:00,Belmullet-AMETS,1017.91,81.0,22.313,29.145,1.406,7.617,285.0,2.344,10.928,2011-04-29
385812,11:00:00,Belmullet-AMETS,1017.52,78.0,20.038,26.413,1.406,6.914,290.0,2.656,10.986,2011-04-29
385818,12:00:00,Belmullet-AMETS,1017.031,66.0,24.591,32.333,1.406,6.797,287.0,1.719,11.074,2011-04-29
385824,13:00:00,Belmullet-AMETS,1016.738,75.0,25.047,31.422,1.641,6.563,288.0,2.031,11.162,2011-04-29
385830,14:00:00,Belmullet-AMETS,1016.641,73.0,20.947,29.145,1.328,5.859,301.0,1.875,11.221,2011-04-29
385836,15:00:00,Belmullet-AMETS,1016.055,66.0,21.859,30.511,1.563,6.211,288.0,2.031,11.309,2011-04-29
385842,16:00:00,Belmullet-AMETS,1015.566,63.0,21.404,29.145,1.563,6.563,285.0,2.344,11.338,2011-04-29
385848,17:00:00,Belmullet-AMETS,1015.176,63.0,23.225,30.511,1.484,6.563,290.0,2.344,11.279,2011-04-29
385854,18:00:00,Belmullet-AMETS,1015.078,53.0,21.404,30.511,1.641,6.914,283.0,2.344,11.279,2011-04-29
385860,19:00:00,Belmullet-AMETS,1014.98,56.0,20.038,30.511,1.328,5.039,332.0,1.719,11.25,2011-04-29
385866,20:00:00,Belmullet-AMETS,1015.078,50.0,17.761,22.77,1.328,5.039,332.0,1.719,11.104,2011-04-29
385868,21:00:00,Belmullet-AMETS,1015.273,36.0,15.484,20.493,1.875,8.32,294.0,2.656,11.104,2011-04-29
385874,22:00:00,Belmullet-AMETS,1015.469,49.0,15.484,21.859,1.875,7.852,290.0,2.656,11.221,2011-04-29
385876,23:00:00,Belmullet-AMETS,1015.469,68.0,14.118,19.127,2.109,8.32,291.0,2.813,11.162,2011-04-29
385882,00:00:00,Belmullet-AMETS,1015.273,94.0,6.832,17.304,2.266,8.789,288.0,2.813,10.986,2011-04-30
385888,01:00:00,Belmullet-AMETS,1015.176,73.0,11.841,18.216,2.266,8.32,298.0,3.438,10.928,2011-04-30
385894,02:00:00,Belmullet-AMETS,1014.785,75.0,16.395,24.136,2.422,8.672,295.0,3.438,11.279,2011-04-30
385900,03:00:00,Belmullet-AMETS,1014.688,71.0,9.563,15.027,2.188,8.555,295.0,3.594,11.279,2011-04-30
385906,04:00:00,Belmullet-AMETS,1014.59,90.0,17.304,26.413,2.188,8.438,291.0,3.281,11.133,2011-04-30
385912,05:00:00,Belmullet-AMETS,1014.297,77.0,11.384,18.216,2.422,9.023,295.0,3.594,11.191,2011-04-30
385914,06:00:00,Belmullet-AMETS,1014.199,98.0,20.493,30.056,2.578,9.141,291.0,3.281,11.191,2011-04-30
385920,07:00:00,Belmullet-AMETS,1014.297,84.0,21.859,30.056,2.578,8.555,291.0,3.594,11.221,2011-04-30
385926,08:00:00,Belmullet-AMETS,1014.395,77.0,18.216,28.69,2.656,9.141,293.0,3.281,11.162,2011-04-30
385932,09:00:00,Belmullet-AMETS,1014.297,88.0,11.841,23.225,2.5,8.789,285.0,3.75,11.221,2011-04-30
385938,10:00:00,Belmullet-AMETS,1013.711,68.0,26.413,36.431,2.344,8.555,291.0,4.063,11.25,2011-04-30
385944,11:00:00,Belmullet-AMETS,1013.125,70.0,29.145,39.163,2.344,8.555,293.0,3.281,11.279,2011-04-30
385950,12:00:00,Belmullet-AMETS,1012.539,71.0,31.422,44.629,2.109,7.5,291.0,3.75,11.279,2011-04-30
385956,13:00:00,Belmullet-AMETS,1012.539,67.0,30.968,38.254,2.109,7.148,298.0,2.656,11.279,2011-04-30
385962,14:00:00,Belmullet-AMETS,1012.246,70.0,22.313,30.968,2.188,7.383,291.0,3.594,11.309,2011-04-30
385968,15:00:00,Belmullet-AMETS,1011.855,63.0,15.027,25.502,2.266,7.5,294.0,3.125,11.396,2011-04-30
385974,16:00:00,Belmullet-AMETS,1011.172,70.0,21.859,30.056,2.031,7.5,300.0,2.813,11.455,2011-04-30
385980,17:00:00,Belmullet-AMETS,1011.074,68.0,18.216,25.047,1.797,6.68,295.0,2.813,11.367,2011-04-30
385982,18:00:00,Belmullet-AMETS,1010.977,73.0,18.67,26.868,1.953,6.914,309.0,3.125,11.426,2011-04-30
385988,19:00:00,Belmullet-AMETS,1010.684,75.0,19.127,27.324,1.797,7.148,294.0,3.125,11.484,2011-04-30
385994,20:00:00,Belmullet-AMETS,1010.977,80.0,16.395,25.502,1.875,7.266,298.0,2.656,11.572,2011-04-30
386000,21:00:00,Belmullet-AMETS,1011.465,108.0,22.77,30.056,1.953,7.266,305.0,3.438,11.689,2011-04-30
386006,22:00:00,Belmullet-AMETS,1011.953,98.0,16.85,23.681,1.875,7.5,300.0,2.656,11.719,2011-04-30
386012,23:00:00,Belmullet-AMETS,1012.441,78.0,10.929,18.216,1.953,7.383,300.0,2.813,11.602,2011-04-30
386014,00:00:00,Belmullet-AMETS,1012.148,92.0,20.038,25.957,1.797,7.266,311.0,2.344,11.514,2011-05-01
386020,01:00:00,Belmullet-AMETS,1011.953,90.0,19.127,26.413,1.875,7.266,311.0,2.344,11.484,2011-05-01
386027,03:00:00,Belmullet-AMETS,1011.953,87.0,14.118,20.493,1.719,6.68,319.0,2.656,11.543,2011-05-01
386033,04:00:00,Belmullet-AMETS,1011.758,102.0,15.938,23.681,1.797,6.797,301.0,2.344,11.572,2011-05-01
386039,05:00:00,Belmullet-AMETS,1011.367,92.0,20.947,28.69,1.797,6.563,316.0,2.813,11.572,2011-05-01
386041,06:00:00,Belmullet-AMETS,1011.074,91.0,24.591,33.699,1.875,6.563,318.0,2.656,11.543,2011-05-01
386047,07:00:00,Belmullet-AMETS,1011.465,94.0,24.591,33.699,2.031,6.797,316.0,3.594,11.514,2011-05-01
386053,08:00:00,Belmullet-AMETS,1011.758,88.0,18.67,25.957,2.031,6.797,314.0,2.813,11.426,2011-05-01
386059,09:00:00,Belmullet-AMETS,1011.758,90.0,27.324,34.154,1.875,6.797,308.0,2.344,11.484,2011-05-01
386065,10:00:00,Belmullet-AMETS,1011.953,68.0,20.493,30.056,1.875,6.914,302.0,2.5,11.455,2011-05-01
386071,11:00:00,Belmullet-AMETS,1011.367,74.0,34.154,45.54,1.953,7.031,304.0,2.656,11.426,2011-05-01
386077,12:00:00,Belmullet-AMETS,1011.172,70.0,32.333,43.263,2.109,6.563,309.0,2.969,11.367,2011-05-01
386083,13:00:00,Belmullet-AMETS,1011.172,63.0,33.243,43.718,2.188,6.328,330.0,2.969,11.309,2011-05-01
386094,15:00:00,Belmullet-AMETS,1010.586,63.0,30.968,42.352,1.953,6.328,323.0,2.5,11.396,2011-05-01
386095,16:00:00,Belmullet-AMETS,1010.586,70.0,31.877,42.806,1.953,5.859,338.0,2.656,11.455,2011-05-01
386106,17:00:00,Belmullet-AMETS,1010.391,66.0,31.422,40.074,1.797,5.508,7.0,2.5,11.396,2011-05-01
386112,18:00:00,Belmullet-AMETS,1010.293,63.0,27.779,38.254,1.875,6.328,329.0,2.813,11.279,2011-05-01
386118,19:00:00,Belmullet-AMETS,1010.391,85.0,26.868,36.886,1.875,6.563,323.0,2.656,11.221,2011-05-01
386121,20:00:00,Belmullet-AMETS,1011.074,88.0,20.038,29.145,1.641,6.211,323.0,2.344,11.221,2011-05-01
386130,21:00:00,Belmullet-AMETS,1011.563,84.0,18.216,30.511,1.641,6.094,325.0,2.344,11.191,2011-05-01
386131,22:00:00,Belmullet-AMETS,1012.148,84.0,20.038,27.779,1.719,6.445,339.0,2.5,11.221,2011-05-01
386142,23:00:00,Belmullet-AMETS,1012.344,94.0,23.681,35.52,1.641,6.211,335.0,2.188,11.25,2011-05-01
386148,00:00:00,Belmullet-AMETS,1012.246,92.0,29.145,37.343,1.719,6.445,321.0,2.188,11.338,2011-05-02
386151,01:00:00,Belmullet-AMETS,1012.148,98.0,24.136,35.065,1.641,6.094,322.0,2.656,11.309,2011-05-02
386160,02:00:00,Belmullet-AMETS,1011.855,101.0,27.324,35.977,1.563,5.625,346.0,2.031,11.162,2011-05-02
386161,03:00:00,Belmullet-AMETS,1011.367,98.0,30.511,42.352,1.484,5.508,336.0,2.031,11.25,2011-05-02
386172,04:00:00,Belmullet-AMETS,1011.367,112.0,26.868,35.52,1.484,5.273,347.0,2.188,11.221,2011-05-02
386178,05:00:00,Belmullet-AMETS,1011.172,87.0,32.333,41.897,1.641,5.273,350.0,2.344,11.162,2011-05-02
386184,06:00:00,Belmullet-AMETS,1010.977,95.0,36.431,50.092,1.484,5.039,14.0,2.344,11.104,2011-05-02
386190,07:00:00,Belmullet-AMETS,1010.781,99.0,40.074,53.736,1.641,5.039,8.0,2.188,11.133,2011-05-02
386196,08:00:00,Belmullet-AMETS,1011.465,116.0,29.145,41.44,1.484,4.805,31.0,2.031,11.221,2011-05-02
386197,09:00:00,Belmullet-AMETS,1011.367,123.0,33.699,45.54,1.563,4.805,52.0,2.344,11.25,2011-05-02
386208,10:00:00,Belmullet-AMETS,1011.563,109.0,29.6,39.163,1.484,4.57,53.0,2.031,11.191,2011-05-02
386214,11:00:00,Belmullet-AMETS,1011.855,105.0,24.136,35.52,1.406,4.688,53.0,1.875,11.162,2011-05-02
386220,12:00:00,Belmullet-AMETS,1011.758,119.0,25.502,36.431,1.406,4.688,51.0,2.188,11.221,2011-05-02
386226,13:00:00,Belmullet-AMETS,1011.27,113.0,26.413,37.797,1.25,4.688,41.0,1.719,11.25,2011-05-02
386228,14:00:00,Belmullet-AMETS,1010.684,106.0,28.69,38.254,1.328,4.805,48.0,1.719,11.279,2011-05-02
386234,15:00:00,Belmullet-AMETS,1010.781,71.0,24.591,32.788,1.25,4.805,44.0,1.719,11.309,2011-05-02
386235,16:00:00,Belmullet-AMETS,1010.488,84.0,19.582,27.779,1.328,4.57,53.0,2.188,11.426,2011-05-02
386246,17:00:00,Belmullet-AMETS,1010.098,109.0,25.957,35.065,1.328,4.57,45.0,1.563,11.484,2011-05-02
386248,18:00:00,Belmullet-AMETS,1010.195,120.0,29.145,37.343,1.172,4.57,44.0,1.875,11.455,2011-05-02
386254,19:00:00,Belmullet-AMETS,1010.391,109.0,35.52,46.449,1.328,4.453,41.0,2.188,11.396,2011-05-02
386260,20:00:00,Belmullet-AMETS,1010.684,113.0,32.788,42.806,1.328,4.57,39.0,1.875,11.426,2011-05-02
386266,21:00:00,Belmullet-AMETS,1011.563,109.0,30.511,40.074,1.25,4.336,51.0,1.875,11.455,2011-05-02
386267,22:00:00,Belmullet-AMETS,1012.441,105.0,25.957,37.797,1.094,4.336,49.0,1.25,11.514,2011-05-02
386278,23:00:00,Belmullet-AMETS,1012.246,119.0,36.886,46.449,1.094,4.219,52.0,1.406,11.455,2011-05-02
386284,00:00:00,Belmullet-AMETS,1012.734,115.0,36.886,52.826,1.172,4.336,58.0,1.406,11.25,2011-05-03
386290,01:00:00,Belmullet-AMETS,1012.734,105.0,33.243,41.897,1.25,4.219,75.0,1.563,11.191,2011-05-03
386291,02:00:00,Belmullet-AMETS,1012.539,101.0,37.343,51.458,1.328,4.453,62.0,2.031,11.133,2011-05-03
386302,03:00:00,Belmullet-AMETS,1012.637,111.0,38.708,51.458,1.484,4.453,70.0,2.031,11.133,2011-05-03
386303,04:00:00,Belmullet-AMETS,1012.344,115.0,38.254,52.37,1.328,4.219,76.0,1.875,11.104,2011-05-03
386314,05:00:00,Belmullet-AMETS,1012.051,122.0,44.629,59.656,1.25,4.336,75.0,2.188,11.074,2011-05-03
386320,06:00:00,Belmullet-AMETS,1012.344,109.0,35.977,45.083,1.172,4.102,89.0,1.875,11.016,2011-05-03
386326,07:00:00,Belmullet-AMETS,1012.539,119.0,36.431,46.449,1.25,4.102,76.0,1.719,10.957,2011-05-03
386330,08:00:00,Belmullet-AMETS,1012.637,119.0,40.529,51.004,1.25,3.984,86.0,1.875,10.957,2011-05-03
386338,09:00:00,Belmullet-AMETS,1013.223,113.0,35.065,45.54,1.172,3.867,77.0,1.875,10.928,2011-05-03
386339,10:00:00,Belmullet-AMETS,1012.93,115.0,41.897,51.915,1.328,3.867,101.0,1.875,10.898,2011-05-03
386346,11:00:00,Belmullet-AMETS,1013.809,120.0,36.886,45.995,1.25,3.984,86.0,2.031,10.869,2011-05-03
386352,12:00:00,Belmullet-AMETS,1013.906,118.0,33.243,43.718,1.172,4.102,77.0,1.719,10.869,2011-05-03
386358,13:00:00,Belmullet-AMETS,1013.516,111.0,35.52,44.172,1.172,4.219,70.0,1.563,10.898,2011-05-03
386364,14:00:00,Belmullet-AMETS,1013.613,120.0,31.877,45.083,1.172,4.336,66.0,1.406,11.045,2011-05-03
386365,15:00:00,Belmullet-AMETS,1013.516,140.0,28.69,35.065,1.25,4.336,70.0,1.875,11.221,2011-05-03
386371,16:00:00,Belmullet-AMETS,1013.223,135.0,28.234,39.62,1.094,4.219,70.0,1.563,11.309,2011-05-03
386382,17:00:00,Belmullet-AMETS,1012.93,144.0,26.868,38.254,1.094,4.336,63.0,1.563,11.309,2011-05-03
386388,18:00:00,Belmullet-AMETS,1012.832,144.0,34.611,43.263,1.094,3.984,91.0,1.719,11.309,2011-05-03
386394,19:00:00,Belmullet-AMETS,1012.93,139.0,28.234,35.52,1.094,3.867,91.0,1.406,11.191,2011-05-03
386398,20:00:00,Belmullet-AMETS,1012.637,135.0,32.333,40.529,1.016,3.75,115.0,1.406,11.045,2011-05-03
386406,21:00:00,Belmullet-AMETS,1013.125,139.0,31.422,39.163,1.094,3.984,90.0,1.406,10.898,2011-05-03
386407,22:00:00,Belmullet-AMETS,1013.027,136.0,39.163,48.272,1.016,3.867,104.0,1.25,10.84,2011-05-03
386418,23:00:00,Belmullet-AMETS,1013.223,130.0,34.611,45.083,1.094,3.75,118.0,1.406,10.781,2011-05-03
386424,00:00:00,Belmullet-AMETS,1013.027,129.0,35.52,50.549,1.094,3.867,128.0,1.406,10.781,2011-05-04
386430,01:00:00,Belmullet-AMETS,1012.734,139.0,41.897,55.558,1.094,3.867,136.0,1.406,10.811,2011-05-04
386436,02:00:00,Belmullet-AMETS,1012.344,140.0,44.629,58.29,1.25,4.102,143.0,1.563,11.016,2011-05-04
386442,03:00:00,Belmullet-AMETS,1012.637,122.0,25.957,35.52,1.25,4.336,98.0,1.719,11.016,2011-05-04
386448,04:00:00,Belmullet-AMETS,1011.855,116.0,30.511,39.163,1.328,4.219,136.0,1.875,11.045,2011-05-04
386454,05:00:00,Belmullet-AMETS,1010.879,132.0,42.806,53.736,1.406,4.453,97.0,1.875,11.045,2011-05-04
386460,06:00:00,Belmullet-AMETS,1011.074,133.0,39.62,52.37,1.563,4.57,115.0,2.344,11.045,2011-05-04
386466,07:00:00,Belmullet-AMETS,1010.977,135.0,41.44,52.826,1.484,4.688,128.0,2.031,11.045,2011-05-04
386472,08:00:00,Belmullet-AMETS,1010.977,137.0,40.529,52.37,1.563,4.688,146.0,2.188,11.016,2011-05-04
386478,09:00:00,Belmullet-AMETS,1010.879,136.0,41.44,52.826,1.563,4.57,165.0,1.875,10.928,2011-05-04
386481,10:00:00,Belmullet-AMETS,1010.781,129.0,45.995,59.201,1.563,4.688,176.0,2.031,10.869,2011-05-04
386490,11:00:00,Belmullet-AMETS,1010.781,142.0,48.272,61.933,1.641,4.688,172.0,2.031,10.781,2011-05-04
